Inn; FullName ; shortname ; region ; founder ; Kpp ; students_2018 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7736093127;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина"" "; Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина ; Москва ; Министерство образования и науки Российской Федерации ; 773 601 001.00   ; 10 380.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7729134728;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ МЕЖДУНАРОДНЫХ ОТНОШЕНИЙ (УНИВЕРСИТЕТ) МИНИСТЕРСТВА ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ"" "; МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ МЕЖДУНАРОДНЫХ ОТНОШЕНИЙ (УНИВЕРСИТЕТ) МИНИСТЕРСТВА ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ; Москва ; Министерство иностранных дел Российской Федерации ; 772 901 001.00   ; 8 994.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7704077771;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ПЕДАГОГИЧЕСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; МОСКОВСКИЙ ПЕДАГОГИЧЕСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Москва ; Министерство образования и науки Российской Федерации ; 770 401 001.00   ; 24 262.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7707082145;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИКО-СТОМАТОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ А.И. ЕВДОКИМОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИКО-СТОМАТОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ А.И. ЕВДОКИМОВА ; Москва ; Министерство здравоохранения Российской Федерации ; 770 701 001.00   ; 7 329.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7713080682;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Российский государственный аграрный университет - МСХА имени К.А.Тимирязева"" "; Российский государственный аграрный университет - МСХА имени К.А.Тимирязева ; Москва ; Министерство сельского хозяйства Российской Федерации ; 771 301 001.00   ; 15 371.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7716103391;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ СТРОИТЕЛЬНЫЙ УНИВЕРСИТЕТ"" "; НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ СТРОИТЕЛЬНЫЙ УНИВЕРСИТЕТ ; Москва ; Министерство образования и науки Российской Федерации ; 771 601 001.00   ; 12 734.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719455553;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский политехнический университет"" "; Московский политехнический университет ; Москва ; Министерство образования и науки Российской Федерации ; 771 901 001.00   ; 29 655.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7717043346; Московский городской педагогический университет ;" Государственное автономное образовательное учреждение высшего образования города Москвы ""Московский городской педагогический университет"" "; Москва ; Департамент образования города Москвы ; 771 701 001.00   ; 13 459.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7735041133;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ УНИВЕРСИТЕТ МОСКОВСКИЙ ИНСТИТУТ ЭЛЕКТРОННОЙ ТЕХНИКИ"" "; НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ УНИВЕРСИТЕТ МОСКОВСКИЙ ИНСТИТУТ ЭЛЕКТРОННОЙ ТЕХНИКИ ; Москва ; Министерство образования и науки Российской Федерации ; 773 501 001.00   ; 4 197.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7710324108;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПРАВОСУДИЯ"" "; РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПРАВОСУДИЯ ; Москва ; Верховный суд Российской Федерации. Высший арбитражный суд Российской Федерации ; 772 701 001.00   ; 16 752.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7707033405;" Федеральное государственное бюджетное образовательное учреждение высшего образования ""Российский государственный гуманитарный университет"" "; Российский государственный гуманитарный университет ; Москва ; Министерство образования и науки Российской Федерации ; 770 701 001.00   ; 12 382.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7718084994;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНЫЙ УНИВЕРСИТЕТ"" "; РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНЫЙ УНИВЕРСИТЕТ ; Москва ; Министерство образования и науки Российской Федерации ; 771 701 001.00   ; 24 291.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7703013574;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный юридический университет имени О.Е. Кутафина (МГЮА)"" "; Московский государственный юридический университет имени О.Е. Кутафина (МГЮА) ; Москва ; Министерство образования и науки Российской Федерации ; 770 301 001.00   ; 12 389.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7714029600;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский автомобильно-дорожный государственный технический университет (МАДИ)"" "; Московский автомобильно-дорожный государственный технический университет (МАДИ) ; Москва ; Министерство образования и науки Российской Федерации ; 771 401 001.00   ; 14 890.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7707072637;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКИЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ Д.И. МЕНДЕЛЕЕВА"" "; РОССИЙСКИЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ Д.И. МЕНДЕЛЕЕВА ; Москва ; Министерство образования и науки Российской Федерации ; 770 701 001.00   ; 6 613.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7709125605;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ТЕХНОЛОГИЙ И УПРАВЛЕНИЯ ИМЕНИ К.Г. РАЗУМОВСКОГО (ПЕРВЫЙ КАЗАЧИЙ УНИВЕРСИТЕТ)"" "; МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ТЕХНОЛОГИЙ И УПРАВЛЕНИЯ ИМЕНИ К.Г. РАЗУМОВСКОГО (ПЕРВЫЙ КАЗАЧИЙ УНИВЕРСИТЕТ) ; Москва ; Министерство образования и науки Российской Федерации ; 770 901 001.00   ; 22 722.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7721037218;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ УПРАВЛЕНИЯ"" "; ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ УПРАВЛЕНИЯ ; Москва ; Министерство образования и науки Российской Федерации ; 772 101 001.00   ; 10 374.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7705001020;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМ. А.Н. КОСЫГИНА (ТЕХНОЛОГИИ. ДИЗАЙН. ИСКУССТВО)"" "; РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМ. А.Н. КОСЫГИНА (ТЕХНОЛОГИИ. ДИЗАЙН. ИСКУССТВО) ; Москва ; Министерство образования и науки Российской Федерации ; 770 501 001.00   ; 8 176.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7704024466;" Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный лингвистический университет"" "; Московский государственный лингвистический университет ; Москва ; Министерство образования и науки Российской Федерации ; 770 401 001.00   ; 5 891.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719061340;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВСЕРОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ЮСТИЦИИ (РПА МИНЮСТА РОССИИ)"" "; ВСЕРОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ЮСТИЦИИ (РПА МИНЮСТА РОССИИ) ; Москва ; Министерство юстиции Российской Федерации ; 772 701 001.00   ; 15 930.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7712029250;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ГРАЖДАНСКОЙ АВИАЦИИ"" (МГТУ ГА) "; МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ГРАЖДАНСКОЙ АВИАЦИИ ; Москва ; Федеральное агентство воздушного транспорта ; 774 301 001.00   ; 5 498.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7703107663;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКАЯ ГОСУДАРСТВЕННАЯ КОНСЕРВАТОРИЯ ИМЕНИ П.И.ЧАЙКОВСКОГО"" "; МОСКОВСКАЯ ГОСУДАРСТВЕННАЯ КОНСЕРВАТОРИЯ ИМЕНИ П.И.ЧАЙКОВСКОГО ; Москва ; Министерство культуры Российской Федерации ; 770 301 001.00   ; 1 291.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7722000820;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ СВЯЗИ И ИНФОРМАТИКИ"" "; МОСКОВСКИЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ СВЯЗИ И ИНФОРМАТИКИ ; Москва ; Федеральное агентство связи ; 772 201 001.00   ; 6 861.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7707003506;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технологический университет ""СТАНКИН"" "; Московский государственный технологический университет  ; Москва ; Министерство образования и науки Российской Федерации ; 770 701 001.00   ; 4 208.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
